"district_no","accumulation_period","Year","stations_rain","stations_temp","Y_t","IR_t","IT_t","prediction"
14625,"3:9",2013,1048,314,72.1283431458029,513.6,12.657476635514,70.9706063337462
14625,"3:9",2014,1048,314,90.0373002525775,454,14.4630841121495,77.9271876297184
14625,"3:9",2015,1048,314,82.6462573593521,386.2,14.5271028037383,76.7657699670017
14625,"3:9",2016,1048,314,77.4552144661268,436.9,14.3957943925234,78.3096624126011
14625,"3:9",2017,1048,314,70.7641715729014,388.9,14.3046728971963,76.923966028828
14625,"3:9",2018,1048,314,60.6731286796761,259.3,15.6831775700935,64.4539834895653
14625,"3:9",2019,1048,314,72.0820857864507,284.6,15.2392523364486,68.9744609686531
14625,"3:9",2020,1048,314,76.0910428932254,296.7,14.5126168224299,69.623558409557
14625,"3:9",2021,1048,314,71.5,518.2,13.7490654205607,79.4392373782769
14626,"3:7",2006,1684,314,69.344085103171,178.8,13.1908496732026,78.4852279730738
14626,"3:7",2007,1684,314,82.652141242593,274.5,14.1777777777778,85.3333810520959
14626,"3:7",2008,1684,314,89.6028993951774,259.4,12.7398692810458,85.6430621294714
14626,"3:7",2009,1684,314,75.048830210933,332.4,12.9228758169935,79.7647364379696
14626,"3:7",2010,1684,314,75.1947610266886,377,12.4908496732026,73.8215460973536
14626,"3:7",2011,1684,314,81.2406918424441,342.6,13.1862745098039,80.7082182545313
14626,"3:7",2012,1684,314,75.1866226581997,386.7,13.2738562091503,81.0223570079978
14626,"3:7",2013,1684,314,77.4325534739553,387.8,11.2856209150327,78.6443255478163
14626,"3:7",2014,1684,314,94.6784842897109,413.8,13.6601307189542,90.3988634558957
14626,"3:7",2015,1684,314,89.6244151054665,226.1,12.9705882352941,83.4214940522024
14626,"3:7",2016,1684,314,82.3703459212221,319.4,12.9562091503268,80.5393875789078
14626,"3:7",2017,1684,314,80.2162767369777,297.7,13.3777777777778,81.4815735687854
14626,"3:7",2018,1684,314,63.3622075527332,155,14.1928104575163,60.0109709618185
14626,"3:7",2019,1684,314,77.4081383684888,234,14.0575163398693,76.8904623182033
14626,"3:7",2020,1684,314,85.3540691842444,224.4,12.9124183006536,84.4511548937039
14626,"3:7",2021,1684,314,76.2,375,12.5470588235294,74.2997607821633
14627,"3:6",2006,1048,3234,70.480752264978,161.3,10.1647540983607,75.1149383596779
14627,"3:6",2007,1048,3234,76.3743220085216,266.5,12.4967213114754,77.5244843349577
14627,"3:6",2008,1048,3234,85.5486919006928,258.9,11.0598360655738,85.8612625613405
14627,"3:6",2009,1048,3234,82.5987925237164,240.4,11.5672131147541,83.2633485749112
14627,"3:6",2010,1048,3234,77.54889314674,216,9.90245901639344,76.2773284319708
14627,"3:6",2011,1048,3234,66.2989937697637,134.5,11.5401639344262,73.8490183470327
14627,"3:6",2012,1048,3234,64.8490943927873,148.3,11.8672131147541,72.6753085586752
14627,"3:6",2013,1048,3234,76.6991950158109,380.9,9.25655737704918,75.1475326337075
14627,"3:6",2014,1048,3234,91.1492956388346,196.2,11.6344262295082,78.9365062774316
14627,"3:6",2015,1048,3234,85.7993962618582,160.9,10.6131147540984,77.4549130342206
14627,"3:6",2016,1048,3234,86.7494968848818,249.9,11.0065573770492,85.1146040050595
14627,"3:6",2017,1048,3234,80.4995975079055,201.2,11.7155737704918,78.8796222521361
14627,"3:6",2018,1048,3234,68.8496981309291,172.3,12.2155737704918,71.4083673233407
14627,"3:6",2019,1048,3234,72.4997987539527,147.5,12.2786885245902,68.0701358836636
14627,"3:6",2020,1048,3234,76.5498993769764,110.6,11.0303278688525,73.7248025912921
14627,"3:6",2021,1048,3234,74.8,260.3,10.4688524590164,83.9937444089273
14628,"3:8",2006,1048,991,73.5474017006311,275.2,11.9869565217391,74.8995104355586
14628,"3:8",2007,1048,991,75.5378235869118,433.5,13.0782608695652,73.4948229424999
14628,"3:8",2008,1048,991,81.8093937076515,432.5,12.3728260869565,79.9893779412078
14628,"3:8",2009,1048,991,73.177901883986,381.2,12.8201086956522,80.0775314735577
14628,"3:8",2010,1048,991,71.8464100603205,527.7,12.0282608695652,71.9881070718426
14628,"3:8",2011,1048,991,74.114918236655,460.6,12.6559782608696,76.2743063808692
14628,"3:8",2012,1048,991,74.0834264129895,300.6,12.9815217391304,79.4235610856295
14628,"3:8",2013,1048,991,70.551934589324,463.8,11.2891304347826,70.0664915810923
14628,"3:8",2014,1048,991,91.3204427656585,373.1,12.8663043478261,79.9630939384319
14628,"3:8",2015,1048,991,83.188950941993,341.8,12.9701086956522,79.7191959030449
14628,"3:8",2016,1048,991,81.0574591183275,390.4,12.4413043478261,81.6125222585856
14628,"3:8",2017,1048,991,72.125967294662,357.8,13.1527173913043,77.2372039095424
14628,"3:8",2018,1048,991,67.0944754709965,221.6,13.7413043478261,66.7562170958515
14628,"3:8",2019,1048,991,74.162983647331,246.5,13.3951086956522,73.3838588039874
14628,"3:8",2020,1048,991,78.8314918236655,247,12.4614130434783,76.8385217892342
14628,"3:8",2021,1048,991,74.3,493,11.8586956521739,75.0266586301489
14713,"3:6",2006,2928,2932,67.825,209.1,10.4073770491803,73.8976899694898
14713,"3:6",2007,2928,2932,76.05,232.1,12.8975409836066,75.284394204778
14713,"3:6",2008,2928,2932,89.275,252.6,11.6549180327869,94.9829369132371
14713,"3:6",2009,2928,2932,85.4,205.2,11.8065573770492,86.8912788014151
14713,"3:6",2010,2928,2932,77.625,203.8,10.5319672131148,75.6635908990922
14713,"3:6",2011,2928,2932,64.85,119.7,12.5032786885246,71.4138911276513
14713,"3:6",2012,2928,2932,78.575,157.4,12.0622950819672,79.5227146191414
14713,"3:6",2013,2928,2932,75.4,348.1,9.32540983606557,73.5730760613933
14713,"3:6",2014,2928,2932,99.925,179.5,12.2172131147541,80.6436983346385
14713,"3:6",2015,2928,2932,76.45,133.2,11.1049180327869,74.6321611550044
14713,"3:6",2016,2928,2932,85.575,181.4,11.6532786885246,83.8392548597881
14713,"3:6",2017,2928,2932,73.5,181.7,12.3549180327869,79.2643981223611
14713,"3:6",2018,2928,2932,69.925,155.9,12.7122950819672,70.8014241599548
14713,"3:6",2019,2928,2932,67.35,132.9,12.7270491803279,68.6313172456695
14713,"3:6",2020,2928,2932,79.275,123.2,11.6155737704918,77.1227938090776
14713,"3:6",2021,2928,2932,84.2,227.1,10.8254098360656,85.0353797173005
14729,"3:9",2006,2928,131,67.2368713365318,325.5,13.6415887850467,77.6922543979214
14729,"3:9",2007,2928,131,71.5831609411554,525.4,13.9322429906542,71.5458580330942
14729,"3:9",2008,2928,131,80.7745637008097,411.4,12.9467289719626,79.9282905489725
14729,"3:9",2009,2928,131,80.3303664930551,377.2,13.6191588785047,78.9276096182867
14729,"3:9",2010,2928,131,74.6861692853005,605.7,12.6308411214953,73.9772030670313
14729,"3:9",2011,2928,131,68.1419720775459,440.5,13.7327102803738,77.758310415823
14729,"3:9",2012,2928,131,75.5977748697913,312.5,13.764953271028,76.7670471125737
14729,"3:9",2013,2928,131,74.5535776620367,476.9,12.1163551401869,74.9220974753505
14729,"3:9",2014,2928,131,90.6093804542821,407.9,13.785046728972,77.9192793532254
14729,"3:9",2015,2928,131,79.4651832465275,367.2,13.4719626168224,79.2879357192258
14729,"3:9",2016,2928,131,85.420986038773,284.1,13.7046728971963,75.7039468328172
14729,"3:9",2017,2928,131,78.2767888310184,427.6,13.7065420560748,78.2271508631837
14729,"3:9",2018,2928,131,62.5325916232638,235.3,14.9018691588785,62.2675108473333
14729,"3:9",2019,2928,131,69.6883944155092,262.3,14.381308411215,70.2507568644089
14729,"3:9",2020,2928,131,70.0441972077546,255.5,13.9345794392523,73.2655936065166
14729,"3:9",2021,2928,131,78.1,520.7,12.8378504672897,78.6011334276014
14730,"3:6",2006,2928,2641,60.4991751203905,209.1,10.4573770491803,70.1620794427434
14730,"3:6",2007,2928,2641,69.7293284456297,232.1,12.9631147540984,68.911972470899
14730,"3:6",2008,2928,2641,79.4729096857598,252.6,11.5811475409836,85.9368718116737
14730,"3:6",2009,2928,2641,79.0903781714706,205.2,11.8573770491803,78.5348752506562
14730,"3:6",2010,2928,2641,75.5078466571814,203.8,10.5647540983607,71.1504597348317
14730,"3:6",2011,2928,2641,62.9253151428922,119.7,12.2918032786885,68.8214363103005
14730,"3:6",2012,2928,2641,69.5427836286029,157.4,12.0860655737705,72.6287018687976
14730,"3:6",2013,2928,2641,74.6602521143137,348.1,9.36475409836066,72.3354681413312
14730,"3:6",2014,2928,2641,90.6777206000245,179.5,12.0434426229508,74.7982343278862
14730,"3:6",2015,2928,2641,73.8951890857353,133.2,11.022131147541,69.9428550028355
14730,"3:6",2016,2928,2641,82.6126575714461,181.4,11.5540983606557,76.3434978677621
14730,"3:6",2017,2928,2641,75.0301260571569,181.7,12.1516393442623,74.2427246699325
14730,"3:6",2018,2928,2641,60.4475945428676,155.9,12.683606557377,65.8845711117702
14730,"3:6",2019,2928,2641,62.1650630285784,132.9,12.8844262295082,61.1730293190599
14730,"3:6",2020,2928,2641,70.8825315142892,123.2,11.616393442623,72.0995383713337
14730,"3:6",2021,2928,2641,75.1,227.1,10.9770491803279,79.2725556645382
15081,"3:6",2006,1544,4642,62.6147058823529,192.3,9.92459016393443,66.9723440180607
15081,"3:6",2007,1544,4642,59.3470588235294,312.5,12.6016393442623,62.4833226152377
15081,"3:6",2008,1544,4642,64.4794117647059,176.7,11.2852459016393,67.8194115887838
15081,"3:6",2009,1544,4642,65.8117647058824,166.3,11.5516393442623,65.3451368713489
15081,"3:6",2010,1544,4642,59.9441176470588,181,10.3918032786885,69.4462927941321
15081,"3:6",2011,1544,4642,48.7764705882353,125.7,12.0008196721311,50.1882682188085
15081,"3:6",2012,1544,4642,59.0088235294118,147.6,11.5450819672131,61.9854711671609
15081,"3:6",2013,1544,4642,74.1411764705882,184.4,9.38934426229508,66.75490449892
15081,"3:6",2014,1544,4642,74.9735294117647,178.3,11.8532786885246,65.3370825933285
15081,"3:6",2015,1544,4642,65.7058823529412,109.6,10.6745901639344,62.9530124603558
15081,"3:6",2016,1544,4642,71.1382352941176,172.9,11.5918032786885,66.0237291161069
15081,"3:6",2017,1544,4642,68.7705882352941,268.1,11.7467213114754,62.8765243404973
15081,"3:6",2018,1544,4642,42.9029411764706,130.3,12.3204918032787,47.3225891392905
15081,"3:6",2019,1544,4642,57.8352941176471,178.1,12.5877049180328,60.242501634681
15081,"3:6",2020,1544,4642,65.7676470588235,132.5,11.494262295082,58.8732445859179
15081,"3:6",2021,1544,4642,62.7,165,10.7450819672131,69.2938114161932
15082,"3:6",2006,5629,2932,49.0885502265969,167,10.4073770491803,48.1216858451997
15082,"3:6",2007,5629,2932,50.1498998954168,230.9,12.8975409836066,50.4468223267846
15082,"3:6",2008,5629,2932,64.5249070457442,166.5,11.6549180327869,65.9660375298353
15082,"3:6",2009,5629,2932,69.9999141960716,185.5,11.8065573770492,72.143754282804
15082,"3:6",2010,5629,2932,66.4749213463989,184.3,10.5319672131148,63.1557283775409
15082,"3:6",2011,5629,2932,40.4499284967263,107.6,12.5032786885246,46.1375115435685
15082,"3:6",2012,5629,2932,67.7249356470537,154.2,12.0622950819672,60.2541204888244
15082,"3:6",2013,5629,2932,66.499942797381,233.4,9.32540983606557,66.0065791636506
15082,"3:6",2014,5629,2932,78.2749499477084,179.3,12.2172131147541,64.9458014556847
15082,"3:6",2015,5629,2932,57.6499570980358,162.1,11.1049180327869,60.2675713545491
15082,"3:6",2016,5629,2932,73.5249642483632,166.6,11.6532786885246,66.005438777425
15082,"3:6",2017,5629,2932,59.9999713986905,188.2,12.3549180327869,64.1243772023496
15082,"3:6",2018,5629,2932,42.1749785490179,75.8,12.7122950819672,39.7012051765084
15082,"3:6",2019,5629,2932,45.7499856993453,156.9,12.7270491803279,50.4256046515843
15082,"3:6",2020,5629,2932,60.6249928496726,176,11.6155737704918,69.7096268516407
15082,"3:6",2021,5629,2932,63.7,185.3,10.8254098360656,69.2009344142636
15083,"3:7",2006,1544,3126,74.5685661114003,207.5,13.2758169934641,81.2061283797769
15083,"3:7",2007,1544,3126,72.6714310255076,396.8,14.4509803921569,74.9015243163462
15083,"3:7",2008,1544,3126,88.8306145236856,248.2,13.4006535947712,85.8842772825999
15083,"3:7",2009,1544,3126,84.9897980218636,241.8,13.6542483660131,84.37484272392
15083,"3:7",2010,1544,3126,76.5489815200417,200.4,13.0313725490196,80.0478130565252
15083,"3:7",2011,1544,3126,76.2081650182197,235.1,13.6830065359477,83.6264253225591
15083,"3:7",2012,1544,3126,78.5673485163977,237.5,13.4130718954248,84.7673984264024
15083,"3:7",2013,1544,3126,82.9265320145758,229.3,12.0333333333333,81.8764618819673
15083,"3:7",2014,1544,3126,89.0857155127538,316.7,14.1960784313725,83.3088812914669
15083,"3:7",2015,1544,3126,83.1448990109318,199,13.0633986928105,79.8500783984258
15083,"3:7",2016,1544,3126,91.4040825091098,210.9,13.697385620915,80.9099426574408
15083,"3:7",2017,1544,3126,85.0632660072879,380.6,13.8307189542484,84.6125895172182
15083,"3:7",2018,1544,3126,67.8224495054659,154,14.9209150326797,67.5307595540405
15083,"3:7",2019,1544,3126,72.7816330036439,205.2,14.5287581699346,76.0475305383574
15083,"3:7",2020,1544,3126,81.640816501822,188.9,13.4960784313725,78.2353583883651
15083,"3:7",2021,1544,3126,78.5,184.9,13.1816993464052,77.5742870672955
15084,"3:8",2006,2444,5750,69.0623537435893,396.7,13.3565217391304,78.5207348553671
15084,"3:8",2007,2444,5750,74.6527598106511,403.8,14.6108695652174,82.0254188806744
15084,"3:8",2008,2444,5750,90.3847055384617,303.3,13.7603260869565,84.1735118424384
15084,"3:8",2009,2444,5750,79.5166512662724,370.4,14.0733695652174,76.5788081530533
15084,"3:8",2010,2444,5750,78.948596994083,444.9,13.2114130434783,82.3860166094017
15084,"3:8",2011,2444,5750,77.3805427218936,345.2,14.0869565217391,76.033089168004
15084,"3:8",2012,2444,5750,78.3124884497043,286.3,14.1260869565217,82.1458698601405
15084,"3:8",2013,2444,5750,80.4444341775149,381.5,12.5103260869565,80.8333018674335
15084,"3:8",2014,2444,5750,92.5763799053255,403,14.2163043478261,80.5743532852216
15084,"3:8",2015,2444,5750,83.6083256331362,299.8,14.0478260869565,80.7999473965814
15084,"3:8",2016,2444,5750,92.6402713609468,264.6,13.8244565217391,93.2922041681885
15084,"3:8",2017,2444,5750,86.4722170887575,420.9,14.3391304347826,85.1313630020289
15084,"3:8",2018,2444,5750,74.7041628165681,214.1,15.4994565217391,68.5753758167004
15084,"3:8",2019,2444,5750,63.6361085443787,249.4,14.966847826087,73.8362884111609
15084,"3:8",2020,2444,5750,71.7680542721894,349.2,14.3847826086957,74.2500468785016
15084,"3:8",2021,2444,5750,83.6,415,13.0282608695652,78.5517221285753
15085,"3:6",2006,656,4445,68.1241914649139,469.1,6.22213114754098,71.8077926706047
15085,"3:6",2007,656,4445,65.7719116315782,587.4,8.97049180327869,65.5230072963912
15085,"3:6",2008,656,4445,86.0667750864655,409.2,7.37213114754098,77.3849645285744
15085,"3:6",2009,656,4445,77.6616385413527,347.2,7.81065573770492,78.1444245817527
15085,"3:6",2010,656,4445,69.95650199624,238.9,6.42049180327869,72.9911457747
15085,"3:6",2011,656,4445,66.3513654511273,178.7,8.51885245901639,64.5657110703752
15085,"3:6",2012,656,4445,70.5462289060146,250.2,8.24590163934426,72.991676020007
15085,"3:6",2013,656,4445,77.9410923609018,314.2,5.32131147540984,75.4482183677671
15085,"3:6",2014,656,4445,84.4359558157891,380.2,8.77295081967213,78.6645972989141
15085,"3:6",2015,656,4445,75.6308192706764,311.7,6.99508196721311,76.9917870209982
15085,"3:6",2016,656,4445,86.3256827255636,262.1,7.89344262295082,74.2447683509914
15085,"3:6",2017,656,4445,76.8205461804509,345.5,8.60737704918033,78.1462449527517
15085,"3:6",2018,656,4445,65.9154096353382,197.5,9.05573770491803,66.0190493345607
15085,"3:6",2019,656,4445,72.4102730902255,409.1,8.76967213114754,78.5098458641594
15085,"3:6",2020,656,4445,64.7051365451127,278.5,7.99098360655738,75.3312837051511
15085,"3:6",2021,656,4445,74.8,301.2,7.42049180327869,76.6990118640516
15086,"3:4",2006,1052,6265,56.8023978001833,65.8,5.16065573770492,66.890500863987
15086,"3:4",2007,1052,6265,56.9342779383769,64.1,9.40983606557377,58.6596868216693
15086,"3:4",2008,1052,6265,67.3675437999214,123.9,6.74426229508197,66.4357272332613
15086,"3:4",2009,1052,6265,69.4008096614659,48.2,9.11147540983607,64.6060060556403
15086,"3:4",2010,1052,6265,60.4340755230104,46.7,7.21639344262295,60.4891427591938
15086,"3:4",2011,1052,6265,50.9673413845549,40.4,8.69508196721311,65.9672785898181
15086,"3:4",2012,1052,6265,66.3006072460995,28,8.27213114754098,68.0582303811953
15086,"3:4",2013,1052,6265,71.933873107644,55.3,3.9344262295082,69.341735834316
15086,"3:4",2014,1052,6265,78.5671389691885,36.2,9.52622950819672,72.2953131782228
15086,"3:4",2015,1052,6265,65.400404830733,57.6,7.42786885245902,59.4579825599388
15086,"3:4",2016,1052,6265,72.9336706922775,66,6.74426229508197,60.338338961833
15086,"3:4",2017,1052,6265,53.266936553822,73.9,7.85245901639344,56.8289861106026
15086,"3:4",2018,1052,6265,52.1002024153665,76.8,7.61967213114754,57.2114772310129
15086,"3:4",2019,1052,6265,53.333468276911,79.5,8.97540983606557,53.0367684148588
15086,"3:4",2020,1052,6265,68.1667341384555,36.2,8.32131147540984,65.7158502491087
15086,"3:4",2021,1052,6265,63.5,59.8,5.98196721311475,62.0764570933513
15087,"3:3",2006,4036,198,60.474978310202,53.2,2.07741935483871,64.6629863473501
15087,"3:3",2007,4036,198,67.5515484722145,45.2,6.61935483870968,66.375319870038
15087,"3:3",2008,4036,198,79.1621521527706,39.7,4.91935483870968,72.4049502086222
15087,"3:3",2009,4036,198,74.6727558333267,48.8,4.98709677419355,62.5131062737123
15087,"3:3",2010,4036,198,68.2833595138828,31.9,4.80967741935484,75.1721711653545
15087,"3:3",2011,4036,198,64.0939631944389,14.3,5.18064516129032,65.3575968369679
15087,"3:3",2012,4036,198,77.504566874995,8.8,7.83870967741935,77.3190567492716
15087,"3:3",2013,4036,198,78.0151705555511,36.9,-1.30322580645161,76.4372178579654
15087,"3:3",2014,4036,198,83.4257742361072,12.7,7.32903225806452,77.6258310459851
15087,"3:3",2015,4036,198,66.9363779166634,39.3,5.31612903225806,72.8651693457335
15087,"3:3",2016,4036,198,83.5469815972195,33.2,4.60645161290323,74.7208834276428
15087,"3:3",2017,4036,198,74.8575852777756,39.5,7.68387096774194,75.0795894993788
15087,"3:3",2018,4036,198,57.0681889583317,55.2,2.48387096774194,60.4254595030388
15087,"3:3",2019,4036,198,61.4787926388878,44.1,7.36451612903226,68.1510142036863
15087,"3:3",2020,4036,198,64.7893963194439,22.3,5.58709677419355,75.0485975857345
15087,"3:3",2021,4036,198,78.6,30.2,5.29677419354839,76.3026419313296
15088,"3:6",2006,4036,2932,52.9765172515362,184.7,10.4073770491803,69.9031823370056
15088,"3:6",2007,4036,2932,59.7969920377525,259.8,12.8975409836066,61.0369779035233
15088,"3:6",2008,4036,2932,79.8757783207702,190.6,11.6549180327869,85.6226451211249
15088,"3:6",2009,4036,2932,76.3545646037879,194.1,11.8065573770492,84.8821117254196
15088,"3:6",2010,4036,2932,74.2333508868055,191.3,10.5319672131148,77.2665707866707
15088,"3:6",2011,4036,2932,60.1121371698232,127.2,12.5032786885246,64.2631862737595
15088,"3:6",2012,4036,2932,79.5909234528409,176.4,12.0622950819672,76.1277008174699
15088,"3:6",2013,4036,2932,77.6697097358586,240.4,9.32540983606557,71.0943443251783
15088,"3:6",2014,4036,2932,88.3484960188762,180.8,12.2172131147541,73.5574294175964
15088,"3:6",2015,4036,2932,69.4272823018939,123.7,11.1049180327869,62.9067834649827
15088,"3:6",2016,4036,2932,86.9060685849116,146.3,11.6532786885246,74.1394918204045
15088,"3:6",2017,4036,2932,75.8848548679293,175.8,12.3549180327869,69.2151809068686
15088,"3:6",2018,4036,2932,58.063641150947,106.2,12.7122950819672,62.3205942369325
15088,"3:6",2019,4036,2932,49.9424274339646,153.4,12.7270491803279,56.7138061801416
15088,"3:6",2020,4036,2932,67.3212137169823,117.9,11.6155737704918,69.8376679937111
15088,"3:6",2021,4036,2932,71,160.3,10.8254098360656,68.6162842238736
15089,"3:6",2006,4036,3126,55.4221760244086,184.7,10.6450819672131,62.37593206114
15089,"3:6",2007,4036,3126,51.9313033733499,259.8,13.3459016393443,52.699395802828
15089,"3:6",2008,4036,3126,70.8933531323963,190.6,11.8950819672131,75.6081400256371
15089,"3:6",2009,4036,3126,71.4554028914428,194.1,12.1950819672131,74.0570292298359
15089,"3:6",2010,4036,3126,64.6174526504892,191.3,10.7844262295082,67.3254867189222
15089,"3:6",2011,4036,3126,58.0795024095356,127.2,12.7163934426229,61.068283060254
15089,"3:6",2012,4036,3126,71.5415521685821,176.4,12.0909836065574,72.1975253806069
15089,"3:6",2013,4036,3126,65.2036019276285,240.4,9.84098360655738,61.0855411116828
15089,"3:6",2014,4036,3126,80.265651686675,180.8,12.4532786885246,69.0099847218956
15089,"3:6",2015,4036,3126,64.8277014457214,123.7,11.3098360655738,59.8771513628662
15089,"3:6",2016,4036,3126,78.4897512047678,146.3,12.0393442622951,68.2063375517583
15089,"3:6",2017,4036,3126,65.0518009638143,175.8,12.5049180327869,67.6883984679444
15089,"3:6",2018,4036,3126,49.5138507228607,106.2,13.1844262295082,52.5963934186463
15089,"3:6",2019,4036,3126,53.7759004819071,153.4,13.1762295081967,52.3910307404032
15089,"3:6",2020,4036,3126,61.9379502409536,117.9,12.2131147540984,64.7843847965227
15089,"3:6",2021,4036,3126,65.8,160.3,11.3639344262295,67.8359368735925
15090,"3:7",2006,4642,6273,59.9161764705882,275.6,12.8287581699346,59.9718150467499
15090,"3:7",2007,4642,6273,58.8817647058824,334,14.0294117647059,67.5850518122885
15090,"3:7",2008,4642,6273,63.1473529411765,263.6,13.0895424836601,61.6462544116601
15090,"3:7",2009,4642,6273,69.8129411764706,198.5,13.283660130719,67.1720065589111
15090,"3:7",2010,4642,6273,66.1785294117647,200.5,12.9143790849673,69.1653538836136
15090,"3:7",2011,4642,6273,56.6441176470588,256.8,13.2640522875817,61.9984429931811
15090,"3:7",2012,4642,6273,69.2097058823529,212.7,13.1483660130719,66.1461699579612
15090,"3:7",2013,4642,6273,67.4752941176471,202.1,11.7483660130719,65.605092700065
15090,"3:7",2014,4642,6273,81.8408823529412,352.1,13.881045751634,71.0236572649271
15090,"3:7",2015,4642,6273,68.3064705882353,187.5,12.5640522875817,72.9956427678853
15090,"3:7",2016,4642,6273,70.4720588235294,221.1,13.3261437908497,64.1701498062114
15090,"3:7",2017,4642,6273,66.5376470588235,364.5,13.3777777777778,69.7207340110878
15090,"3:7",2018,4642,6273,49.8032352941176,167.2,14.4941176470588,49.1602398784148
15090,"3:7",2019,4642,6273,52.8688235294118,185.3,14.218954248366,54.7252785676822
15090,"3:7",2020,4642,6273,72.7344117647059,176.5,13.0555555555556,73.0059298372984
15090,"3:7",2021,4642,6273,61.9,260.5,13.0013071895425,61.6375922667819
15091,"3:6",2006,5629,2856,57.7341670981992,167,10.227868852459,58.3251530216201
15091,"3:6",2007,5629,2856,61.2949998008311,230.9,12.8614754098361,61.6001608350583
15091,"3:6",2008,5629,2856,63.3310712436289,166.5,11.4860655737705,67.5455020967489
15091,"3:6",2009,5629,2856,73.6671426864267,185.5,11.6147540983607,72.0834472528436
15091,"3:6",2010,5629,2856,67.7032141292245,184.3,10.3918032786885,67.1012883759939
15091,"3:6",2011,5629,2856,44.0392855720222,107.6,12.3147540983607,50.5214879150041
15091,"3:6",2012,5629,2856,67.47535701482,154.2,11.733606557377,63.9415236151669
15091,"3:6",2013,5629,2856,68.5114284576178,233.4,9.27704918032787,68.4495935058347
15091,"3:6",2014,5629,2856,78.3474999004156,179.3,11.8147540983607,69.5794269492797
15091,"3:6",2015,5629,2856,62.3835713432133,162.1,10.5254098360656,60.6146760768664
15091,"3:6",2016,5629,2856,69.0196427860111,166.6,11.3426229508197,67.5386042672014
15091,"3:6",2017,5629,2856,65.5557142288089,188.2,11.9040983606557,70.8957254578658
15091,"3:6",2018,5629,2856,45.0917856716067,75.8,12.572131147541,42.1001943945752
15091,"3:6",2019,5629,2856,53.2278571144045,156.9,12.8713114754098,52.8434108439064
15091,"3:6",2020,5629,2856,69.8639285572022,176,11.3786885245902,70.1586385096647
15091,"3:6",2021,5629,2856,67.9,185.3,10.9254098360656,71.8478324867994
16051,"3:10",2006,896,1270,71.2838235294118,363.8,13.014693877551,70.9547284108639
16051,"3:10",2007,896,1270,66.1982352941177,537.8,12.7681632653061,67.0348093147813
16051,"3:10",2008,896,1270,79.9126470588235,348.1,12.3367346938776,83.3798186884626
16051,"3:10",2009,896,1270,73.3270588235294,429.5,12.7926530612245,70.6013604053733
16051,"3:10",2010,896,1270,61.9414705882353,456.9,12.0130612244898,70.3677268191677
16051,"3:10",2011,896,1270,61.1558823529412,292.2,13.2097959183673,66.7077690208945
16051,"3:10",2012,896,1270,67.9702941176471,345.9,12.9355102040816,71.7645745408613
16051,"3:10",2013,896,1270,84.3847058823529,439.7,11.8008163265306,77.4101687204482
16051,"3:10",2014,896,1270,81.9991176470588,469.6,13.310612244898,78.4741278966735
16051,"3:10",2015,896,1270,67.7135294117647,330.8,12.7240816326531,75.8976605700864
16051,"3:10",2016,896,1270,88.3279411764706,304.6,12.9955102040816,71.0847899906189
16051,"3:10",2017,896,1270,78.6423529411765,510.5,13.2579591836735,80.4183776948064
16051,"3:10",2018,896,1270,65.4567647058823,309.8,14.2930612244898,66.2324574660327
16051,"3:10",2019,896,1270,59.7711764705882,289,13.7934693877551,59.6904123839432
16051,"3:10",2020,896,1270,68.0855882352941,357.4,13.330612244898,69.4948091119895
16051,"3:10",2021,896,1270,72.5,452.1,12.2885714285714,69.156997200294
16052,"3:9",2006,1612,5750,89.1816176470588,333.2,13.9915887850467,98.9085206188646
16052,"3:9",2007,1612,5750,97.4361764705882,608.2,14.4028037383178,97.099619163001
16052,"3:9",2008,1612,5750,101.690735294118,366.8,13.6364485981308,97.8564558481588
16052,"3:9",2009,1612,5750,95.4452941176471,390.1,14.2700934579439,96.8817525440828
16052,"3:9",2010,1612,5750,84.9998529411765,539.3,13.1532710280374,86.0545764429737
16052,"3:9",2011,1612,5750,90.9544117647059,379.3,14.3967289719626,96.8191374125607
16052,"3:9",2012,1612,5750,93.3089705882353,331.4,14.2158878504673,98.2391963877037
16052,"3:9",2013,1612,5750,86.5635294117647,460.2,12.6322429906542,86.4000987801181
16052,"3:9",2014,1612,5750,101.018088235294,469.4,14.3827102803738,96.2025970294063
16052,"3:9",2015,1612,5750,106.272647058824,332.1,13.9934579439252,98.9431486260387
16052,"3:9",2016,1612,5750,103.027205882353,362.9,14.4084112149533,96.984388446414
16052,"3:9",2017,1612,5750,98.8817647058824,403.3,14.2341121495327,96.6899311309896
16052,"3:9",2018,1612,5750,87.2363235294118,261.5,15.6,86.1593848095388
16052,"3:9",2019,1612,5750,91.1908823529412,419.5,14.9789719626168,95.5604909365466
16052,"3:9",2020,1612,5750,98.6454411764706,331.3,14.6476635514019,96.2070610067776
16052,"3:9",2021,1612,5750,86.7,573.6,13.4266355140187,87.5465819932992
16061,"3:6",2006,656,1691,78.1110294117647,469.1,9.70819672131148,78.6210323993244
16061,"3:6",2007,656,1691,77.9902941176471,587.4,11.9409836065574,77.7002742133764
16061,"3:6",2008,656,1691,83.1695588235294,409.2,10.7368852459016,84.0740446897374
16061,"3:6",2009,656,1691,84.9488235294118,347.2,11.0237704918033,83.6452853110629
16061,"3:6",2010,656,1691,71.4280882352941,238.9,9.98934426229508,77.9694947939586
